customer_tweet_id,created_at,customer_text,brand_reply_id,brand_reply
2621167,Fri Nov 17 13:31:43 +0000 2017,I just updated my phone and my entire Apple Music library is gone 😭 @AppleSupport,2621166,"@740620 We want to help. Go to Settings &gt; Music and make sure iCloud Music Library and Show Apple Music are both on. If not, turn them on and DM us if the issue continues after that. https://t.co/GDrqU22YpT"
1918392,Thu Oct 26 07:42:19 +0000 2017,@AppleSupport battery drains really faster and 📞 getting laggy.. No way to downgrade.. gimme back my IOS 10😫,1918391,@571337 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT
1925583,Fri Oct 27 09:07:10 +0000 2017,why can i not download FREE/ previously owned apps on my phone @AppleSupport ?!,1925582,@573138 We'd be happy to help get your apps updated. Can you DM us any error message you may be receiving when trying to update apps? https://t.co/GDrqU22YpT
105344,Thu Nov 30 18:15:11 +0000 2017,why tf do i pay $800 for a fucking phone that always has problems. @115858,105343,"@139264 You've reached the right place for support. We want you to enjoy your iPhone and we'd like to help. To start, DM us with the model of iPhone you're using and details about what's happening. https://t.co/GDrqU22YpT"
1634572,Sun Nov 05 18:17:45 +0000 2017,@AppleSupport lmk why when you type the letter I it turns into I️ that??,1634571,@500024 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2624904,Mon Oct 30 22:55:10 +0000 2017,"@AppleSupport Can you have 2 airport time capsules on the same network, and switch between the two on one MacBook?",2624903,@741479 Great Question! We have a team who can help. Reach out to them here: https://t.co/IBIY3vMgPj
1626176,Tue Oct 17 04:03:16 +0000 2017,@AppleSupport paired my Apple Watch with iPhone 7. Now my phone won’t turn off silent mode / do not disturb and neither are on #help,1626175,@340562 We'd be glad to help out with your iPhone 7! Can you send us a DM with more information? https://t.co/GDrqU22YpT
1694901,Tue Oct 17 17:02:34 +0000 2017,While on the charger my battery fell from 96% to 86%... ON THE CHARGER! Smh @115858 yo fix this I’ve been a faithful customer for years 😒 1/2,1694899,@514242 We'd like to help. When did you notice the issue? Have you tried restarting the device since the issue?
2406731,Tue Nov 14 16:34:56 +0000 2017,"@AppleSupport So after I've installed the Sierra high, I can't get into Machintosh HAD, because of the error, I've sent you a screenshot in a previous message",2406733,"@692159 Thanks for that information. Which exact version of macOS High Sierra is the Mac running? Let us know in DM, and we'll continue from there. https://t.co/GDrqU22YpT"
2363081,Mon Nov 13 21:18:59 +0000 2017,Anyone else having problems with the new #iosupdate #11.1.1 #apple ?! vol control isn’t working and my iPhone keeps muting itself! @115858,2363080,@682290 We've received your DM and will continue working with you there. Thanks!
548187,Sat Dec 02 11:18:34 +0000 2017,This 7 plus on some shit Apple.. my joint keep restarting @AppleSupport,548186,@247562 Thanks for reaching out.  We know how important it is for your device to work as expected and we'll do everything we can to assist.  Have you had a chance to update to iOS 11.2?  Let us know in DM. https://t.co/GDrqU22YpT
1101941,Mon Oct 23 23:05:18 +0000 2017,"Hi @116333, the Smart Battery Case will be compatible with iPhone X? thanks for your attention @115858 @AppleSupport",1101940,@380013 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd
1484362,Fri Nov 03 02:32:20 +0000 2017,@AppleSupport Is the Game Center server down?Why I can't connect to the server?,1484361,@464705 We're here to help. Send us a DM with the device model and software version you're using. https://t.co/GDrqU22YpT
2488729,Wed Nov 15 15:28:40 +0000 2017,my iphone was shit anyway but it's gone like double shit over night wtf is going on @115858 ?¿,2488728,"@710723 We're happy to see how we can help with your iPhone. To get started, send us a DM with more information about what's going on, and the iOS version it's currently running. We'll meet you there. https://t.co/GDrqU22YpT"
2505033,Wed Nov 15 20:54:22 +0000 2017,@AppleSupport if y'all could stop giving me excuses and just tell me where tf to go to get a new phone that'd be fucking great guys yes I've tried turning it off and on again,2505031,"@615905 We'd be happy to look into any issues you're experiencing. DM us the details, and we'll take a closer look there. https://t.co/GDrqU22YpT"
283585,Fri Oct 06 16:33:23 +0000 2017,"@AppleSupport When we press volume button pop up comes in middle of the screen for any video we play,iOS11 removed this right?",283587,@183554 Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT
2603590,Fri Nov 17 09:11:59 +0000 2017,"@AppleSupport Upgraded! Still bad! 
Settings, phone, camera take really long to open! Siri is totally unseable... 😡😡😡😡 did not expect this from apple😓😓",2603592,@736766 Let's meet up in Direct Message and take a closer look.  Could you tell us what country you're currently located in? https://t.co/GDrqU22YpT
1339784,Fri Oct 27 09:58:53 +0000 2017,@AppleSupport how long for my pre order to process? I already have the order number but my car has yet to show a salezzzzr,1339783,@432504 Thank you for reaching out to us. We'd like to get you in touch with our Sales Support. See this link: https://t.co/RmFSlCBcIE
2305424,Mon Nov 13 00:50:12 +0000 2017,@AppleSupport This is the screen i get after turning on the computer and hitting command + R https://t.co/e9QAzBLs0l,2305425,@668874 Which country are you located within? Please DM us here: https://t.co/GDrqU2kzhr
323824,Sat Oct 07 08:48:58 +0000 2017,@AppleSupport my #iphone6s keeps crashing and shutting down since #ios11 update. It’s now on 11.0.2 and getting worse. Also no calls. HELP.,323823,@193130 Meet up with us in DM at the link below. We'd love to look into this in more detail with you today. https://t.co/GDrqU22YpT
1006085,Sat Nov 11 08:35:01 +0000 2017,@AppleSupport  https://t.co/jP5hb2vUTK,1006087,"@358115 Hello, and thanks for reaching back out to us. We're sorry to see you're still experiencing issues on your iOS device, and would like to make sure you have all the information you need. 

Let's meet in DM so we can discuss this further. https://t.co/GDrqU22YpT"
2522526,Thu Nov 16 01:17:59 +0000 2017,"Dear @115858, I love my iPad Pro, and I love my Apple Pencil. One thing I would love to see fixed is this peculiar result making brush strokes. It happens in every app and doesn’t seem to have a fixable setting in-app. https://t.co/LTNdoGcJ8w",2522525,@431244 Thanks for reaching out to us about this. If you'd like to see changes made to the iPad Pro you can submit that feedback to us here https://t.co/eTPVYVFyd8
549683,Sat Dec 02 12:31:49 +0000 2017,@AppleSupport and I can barely use my phone for like five mins before it reboots like I’ve just switched on my phone for the first time like what the hell @AppleSupport IVE ONLY HAD THIS PHONE SINCE AUGUST,549682,"@248004 Thank you for your time and patience. Let's help get this resolved. For more information, please visit: https://t.co/osZOKKTalm but DM us if the behavior continues. https://t.co/GDrqU22YpT"
806418,Thu Oct 12 16:49:53 +0000 2017,"@AppleSupport How does that even happen?! All I did was restart my phone&amp; bam they were all gone!? They seem to be restoring now, but I'm not sure",806417,@312166 We're glad to hear they are being restored. Let's see what could have caused this. What's the version if iOS installed?
387604,Mon Oct 09 06:59:15 +0000 2017,@AppleSupport: unable to share web pages to @123765 from the built in safari social framework. What changes? #ios11,387603,@207743 We can definitely look into this with you. Send us a DM and let us know which device you're using. https://t.co/GDrqU22YpT
805640,Thu Oct 12 16:57:11 +0000 2017,@AppleSupport Well here is a pic of my iOS 10 keyboard. See the missing keys? https://t.co/FeFGhCBzHm,805639,@311976 Let's take a closer look. Please DM us and we can go from there. https://t.co/GDrqU22YpT
2405049,Tue Nov 14 09:59:09 +0000 2017,@123765  @AppleSupport  why does “i” or any form of “i” show up as a question mark now????  this just started please fix it i’m trying to read my tweets and understand them,2405047,"@449041 We can help look into this ""i"" issue with you. Just so we're on the same page, is this on both messages you send and ones that you read, or just messages that others have sent? Which version of iOS are you using? You can check that at Settings &gt; General &gt; About."
1572341,Sat Nov 04 03:31:28 +0000 2017,@115858 fix this issue with the letter I️. Please and thanks.,1572340,@484710 Thanks for reaching out! We've got your back. Give these steps a try: https://t.co/xU1AGHStV6
1058904,Mon Oct 23 03:56:58 +0000 2017,"@AppleSupport After update iphone &amp; iWatch, issue auto connections. Phone Bluetooth &amp; wifi is off, when notifications in , watch auto ring.",1058903,@360363 We'd like to further look into this with you. Send us a DM by clicking on the link below. https://t.co/GDrqU22YpT
1752410,Tue Nov 07 15:26:04 +0000 2017,"@115858 since I got the new update, my phones bugging all the time 😠",1752407,@527931 We want to help get your iPhone working properly.  What specific issues are you having?  Which iPhone?
2035060,Tue Nov 07 15:02:44 +0000 2017,Glad I got the iOS update and now I can’t make phone calls and my alarms don’t work @AppleSupport,2035059,@601663 Let's work on getting these issues resolved. Send us a DM with which device and iOS you're using and we'll get started. https://t.co/GDrqU22YpT
917896,Tue Oct 10 17:31:42 +0000 2017,@115858 la version 11 de iPhone  6s vide la batterie ! #normal #bug#merci,917895,@337913 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1586805,Sat Nov 04 13:24:39 +0000 2017,@115858 @AppleSupport when are you going to fix this stupid 11.1 software bug where we cant write “i” without it changing to I️.,1586804,@488151 Thanks for contacting us about your keyboard. We've got your back. Give these steps a try: https://t.co/xU1AGHStV6
1128166,Sun Oct 15 12:15:20 +0000 2017,@AppleSupport @385958 Hi. Sent a dm regarding my iPhone system storage taking 8gb of my phones memory while on my other phone it is showing just 2gb. Pls check,1128164,@139564 We received your DM. Be on the lookout for our reply there soon.
1071234,Mon Oct 23 15:50:43 +0000 2017,Hi @AppleSupport please help meeeeee my phone keeps flipping to horizontal even tho I have the portrait orientation lock on! https://t.co/CdeTaVIiR6,1071233,"@372793 Hey, we can work with you on this. DM us the exact iOS version and we'll take it from there. https://t.co/GDrqU22YpT"
1138406,Wed Nov 01 23:31:50 +0000 2017,@AppleSupport Double tapping the home button/ changing apps in general. Opening apps,1138408,@388145 Got it. Are all of your apps updated to their latest versions?
2553984,Mon Nov 20 04:23:09 +0000 2017,@AppleSupport iOS 11.1.2,2553985,@725334 Thanks. Send us a DM to continue. https://t.co/GDrqU22YpT
2287884,Mon Nov 13 02:54:49 +0000 2017,@AppleSupport Realized. The violet banding is everywhere. https://t.co/BtXUuY3rXk,2287886,@664711 Thank you for the video! DM us which version of iOS 11 are you updated to? Does restarting make this stop? https://t.co/GDrqU22YpT
2005139,Sat Nov 04 00:32:47 +0000 2017,Really wish I hadn’t updated my phone because it has actually broken it 🙃 screw you @115858,2005138,"@592955 We're here to help! Send us a DM telling us which iPhone you have, along with details of what's happened since updating. https://t.co/GDrqU22YpT"
1138412,Wed Nov 01 22:47:53 +0000 2017,Any reason behind @129941 cutting out randomly? Complete app crash. @AppleSupport it’s been doing it every single time I use it.,1138411,@388146 We'd like to help. Have you tried the steps here for your issue: https://t.co/fUZ0NRJxcn Let us know. https://t.co/GDrqU22YpT
1766709,Wed Nov 08 00:40:39 +0000 2017,@AppleSupport It won’t let me update apps without reentering my I’d and pass each time.,1766712,@531279 Which software version are you using? Are you restarting the device in between downloading apps? Feel free to DM us. https://t.co/GDrqU22YpT
619368,Thu Nov 23 09:10:57 +0000 2017,@AppleSupport Sorry for delay. OSX 10.9.5,619370,@266975 In that screen shot are you able to scroll down further? Let us know in Direct Message and we'll look closer. https://t.co/GDrqU22YpT
398858,Mon Oct 09 15:35:44 +0000 2017,@AppleSupport iPhone 6 ... using 11.0.2 version,855573,@210324 Thanks for that information.  We'd like to look into this further. Reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
336579,Sat Oct 07 20:11:37 +0000 2017,iOS 11 sayesinde telefonu kırma seviyesine geldim 🤦🏻‍♂️ geri dönmeye de izin vermiyor lanet firma. @AppleSupport fix the damn os.,336578,@196304 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
706143,Fri Oct 06 03:05:05 +0000 2017,@AppleSupport I’m on 11.1 beta because I thought it would be better than 11.0.1. I’ve been using 11 since beta 4 and the problems started around beta 9.,706142,@288835 Let's meet up in DM to discuss options related to isolation further at this time. https://t.co/GDrqU22YpT
1001997,Sun Oct 22 16:56:15 +0000 2017,@115858 @AppleSupport never mind. It resolved itself after about 20 mins,1001996,@357186 We're glad the issue has been resolved. Let us know if the issue comes back. We're here to help.
876388,Fri Oct 20 17:24:23 +0000 2017,Since the #ios update @115858 my phone has lagged and the battery drains so quick! #fixtheproblem #apple,876386,@328067 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded?
1634587,Sun Nov 05 17:57:42 +0000 2017,"Seriously, @115858. Or @AppleSupport? This is frustrating. Btw, I’m using a 7. https://t.co/YSE6w3Z8Sa",1634586,@500030 We'd be happy to take a look at what's happening. Send us a DM and we'll get started. https://t.co/GDrqU22YpT
679928,Thu Oct 05 16:22:09 +0000 2017,This is Mail from hacker @AppleSupport @115858 @116333 https://t.co/WMINQ9n1L4,679924,@282223 Hi! Thanks for reaching out! To learn more about these emails and how to report them check here: https://t.co/LNMCdqbuR3
1617231,Sun Nov 05 03:00:39 +0000 2017,"@AppleSupport cool beans. it worked, thank you. 💙",1617230,@495901 You're welcome. Have a great weekend!
449458,Thu Nov 30 21:39:01 +0000 2017,@AppleSupport I have the IPhone 6s and I think it’s 11.1.1 and yes ICloud Photo Library is on,449459,"@221516 OK. For this, we recommend reaching out to our Photos team. They will be best equipped to help. You can contact them here:  https://t.co/IBIY3vMgPj"
2057321,Fri Oct 06 20:35:00 +0000 2017,@AppleSupport update 11.0.2 made my phone borderline unusable. Freezes 60% of the time.,2057320,"@608455 Does the freezing occur with Apple apps, third-party apps, or both? Let us know in DM and we’ll go from there. https://t.co/GDrqU22YpT"
1693403,Mon Nov 06 16:54:17 +0000 2017,@115858 so are you guys gonna fix the I️ discrepancy or?,1693402,@513910 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2177223,Sun Nov 26 18:03:15 +0000 2017,@AppleSupport @638149 I’m Having This Exact Same Problem. My Battery Won’t Hold For 2-Hours,2177225,"@225304 We'd love to take a look!  We want to ensure that you have a good charge to get you through the day.  To start, have you followed the tips shown here: https://t.co/bivpdfBNJ6"
460880,Fri Dec 01 01:45:06 +0000 2017,@AppleSupport can’t get the update for WatchOS via my iPhone X https://t.co/c1L8E6E1Qf,460879,@224493 We certainly want you to be able to update. Have you tried all the steps in this article? https://t.co/t0U2zPHyHB
2902017,Tue Nov 28 17:53:15 +0000 2017,When @115858 keeps charging you hbo. @6174 isn’t on! I cancelled this shit. It’s the ONLY reason I had it. 😒😒😒😒,2902015,@803793 Thanks for bringing this to our attention. We’d like to get you in touch with an expert from our iTunes team to assist further. Use this link to get connected with them: https://t.co/SDIe7UiyJN
2555374,Thu Nov 16 16:23:32 +0000 2017,@AppleSupport Static noise when listening to music is one and the Assistive touch button going to a random part of the screen all the time. I move it back and eventually goes back to the same spot,2555376,@193026 We want to help. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.
2355117,Mon Nov 13 20:33:47 +0000 2017,@AppleSupport Like on a constant vibrate.,2355118,@680412 Tell us more about this in a DM. Did you set up this iPhone X as new or from a previous backup? https://t.co/GDrqU22YpT
2138214,Wed Nov 08 17:56:49 +0000 2017,"Terrible battery life, the letter I turning into weird characters, constant freezing, unresponsive screens.... @115858 why is iOS 11 so bad??",2138213,@628908 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
1588135,Sat Nov 04 19:30:59 +0000 2017,So #Apple isn’t going to fix this “I️” issue 🙃 @AppleSupport,1588134,@488441 Hello there. Try this as a workaround in the meantime: https://t.co/xU1AGHStV6 Let us know if it helps.
2185522,Thu Nov 09 16:31:12 +0000 2017,@AppleSupport @115858 I️ NEED YALL TO FIX THIS I️ SHIT RIGHT TF NOW!! I️ KNOW YOUVE SEEN IT!! I️ KNOW YOU WILL SEE THIS!! I️ PAYED TOO MUCH MONEY FOR MY PHONE NOT TO KNOW THE ALPHABETS! STOP GVING ANDROID USERS REASONS TO TALK ABOUT US EVEN MORE! FIX IT NOOWWWWWWWWWWWWWWWWWW!,2185521,@640061 Thanks for reaching out! We've released a software update which addresses this issue. Learn more here: https://t.co/xXaXeeSRt9
1967640,Tue Oct 31 12:11:46 +0000 2017,@115858 @AppleSupport your new #ios11.0.3 update for #iPhone6s bad idea too slow regular crashes,1967639,@583056 We'd love to assist you with any software issues that you're having. Please click here to join us in DM. https://t.co/GDrqU22YpT
2139954,Wed Nov 08 21:57:55 +0000 2017,none of my apps wont update @115858 you’re ugly idc https://t.co/LhzYSQUVff,2139953,@447359 We'd love to help out. Could you tell us what iOS version you're on and if you're getting any error messages?
1096011,Mon Oct 23 21:51:56 +0000 2017,"@AppleSupport Music, maps, instagram/Twitter....they just suddenly close down and the iPhone shuts down or the screen freezes",1096012,"@378634 Got it, let's move to DM to dig a little deeper into this. https://t.co/GDrqU22YpT"
1204179,Wed Oct 25 10:04:49 +0000 2017,"@115858 my iPhone 7 black color paint is started to chip off.
Not expected this from apple.
Please help",1204178,@132417 Send us a DM and let us know your country. We'll go from there. https://t.co/GDrqU22YpT
491464,Fri Dec 01 15:51:45 +0000 2017,@AppleSupport My critical ops game keeps on crashing what should i do,491462,"@232098 Thanks for reaching out. What device are you playing on, and what version of software is that device running?"
1356379,Fri Oct 27 19:52:43 +0000 2017,@AppleSupport The app doesn’t load properly. It opens and crashes about a minute later,1356381,@436256 Have you tried any troubleshooting since noticing this? Even small things like restarting? Let us know in a DM. https://t.co/GDrqU22YpT
1414582,Thu Nov 02 01:20:31 +0000 2017,"I love when my Iphone decides to just stop working, and I'm on @AppleSupport ready to have a mental break down bc nothing is working",1414580,"@156671 We're here for you. Tell us more about what you're experiencing with your iPhone. Have you tried restarting, by chance?"
2907935,Wed Nov 29 12:41:26 +0000 2017,@AppleSupport My Version of iOS is 11.1.2. (15B202),2907936,"@805153 Thanks for the info. When the iPhone powers off at 40%, does it power on immediately when you plug it in? When did these issues start happening? You can send your answers in a DM. https://t.co/GDrqU22YpT"
2072218,Sat Oct 07 17:02:55 +0000 2017,"@AppleSupport ever since the iOS update, I have to reset my phone EVERY time I plug it into my car for it to play music. Never did it before",2072217,"@612894 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
1332255,Mon Oct 16 06:41:06 +0000 2017,"Yo @115858 can you provide us with a serious update tackling the issues of battery life, phones freezing, brightness fluctuating etc",1332253,@430799 We'd be happy to see how we can help. Which iPhone and iOS version are you using?
267770,Thu Oct 05 23:28:11 +0000 2017,Espero que con la actualizacion de corrección de errores y demás mi iPhone mejore... por que el iOs 11 va de pena @115858,267769,@179846 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
939087,Sat Nov 25 16:50:11 +0000 2017,How come anytime you update any @115858 product it stops working? #annoying,939085,"@342617 We're here to help. Could you tell us which device you're using, the software version it's running, &amp; some more details on what is happening?"
1496721,Fri Nov 03 09:17:44 +0000 2017,@AppleSupport I bought an iPhone 8 in the US recently and was assured it was unlocked by the staff at @127271 - it isn’t. Any options?,1496720,"@448921 Hi, we'd like to help cover some information with you. Please DM us and we can assist further. https://t.co/GDrqU22YpT"
2892105,Tue Nov 28 12:44:44 +0000 2017,"Is this a bug, @115858? Or have @118936 buttons learned how to dance? @AppleSupport https://t.co/N8OHkRrJKQ",2892103,"@149286 Let's check into this with you. Which iOS version are you using? Is this only happening after updates are completed, or after you download and install a new app as well?"
363772,Sun Oct 08 17:03:25 +0000 2017,"@AppleSupport your IOS 11 is so cool and helpful , but my phone always freezes , I was wondering if you would make an update fixing that plz",363771,@202209 We're happy to look into this with you. Send us a DM. https://t.co/GDrqU22YpT
1036550,Mon Oct 23 01:54:41 +0000 2017,@AppleSupport iPhone 6s and iOS version 11.0.3.,1036552,@365204 Are you able to update or download apps when connected to cellular data or different Wi-Fi networks? Let us know in DM. https://t.co/GDrqU22YpT
2906791,Tue Nov 28 19:38:32 +0000 2017,"Every #ios11 update is worse than the last. @AppleSupport why do updates adversely affect battery, FT and produce some phantom touchscreen?",2906790,"@402219 You definitely shouldn't be having this issue, let's work together towards a resolution. Select the following link to join us in a DM and let us know the country in which you're located and the current iOS version to get started. https://t.co/GDrqU22YpT"
300610,Fri Oct 06 22:56:24 +0000 2017,"@AppleSupport Yes! If you delete from photo app it’s ok, but from camera not.",300612,@187672 Which version of iOS 11 are you using? The current one is 11.0.2.
1983098,Wed Nov 01 21:19:48 +0000 2017,"@AppleSupport My IPhone is saying that my storage is full, when there are no apps on my phone. I reset the phone. No progress. Please help.",1983097,"@586988 We’d love to help with your storage. To start, send us a DM letting us know which iPhone and software version you’re using. https://t.co/GDrqU22YpT"
1981446,Thu Nov 02 15:27:09 +0000 2017,"I’m extremely upset wit @115858 

They have no contact number so when you look up Apple contact it gave me a fake Apple number",1981445,"@586523 We'd like to look into this with you. Please send us a DM with which age you're referring to, and we'll investigate. https://t.co/GDrqU22YpT"
1123208,Sat Oct 14 07:54:05 +0000 2017,@AppleSupport i need to purchase charging cable for my iphone.. provide address of authorised service centres in delhi ncr region in india,1123207,@384895 Thanks for reaching out. You can use our website to research reseller locations in your area: https://t.co/LZ19vR1Lm8
1654637,Mon Nov 06 01:22:01 +0000 2017,@AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. I️,1654634,@429613 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
629792,Wed Nov 22 14:12:27 +0000 2017,iMessage an FaceTime not working!! @AppleSupport,629791,"@269205 We're glad you reached out to us so we can assist you with your FaceTime and iMessage issues. We've also received your DM about this issue, and will continue to work with you there. https://t.co/GDrqU22YpT"
2294661,Sat Nov 11 22:32:59 +0000 2017,"Okay, I’ve done all the updates and my phone is still locking itself 😠 @AppleSupport",2294660,@123687 We want to help you out. Send us a DM and we'll help you look into what's going on. https://t.co/GDrqU22YpT
2220397,Thu Oct 19 17:31:16 +0000 2017,@AppleSupport i haven’t updated it since i got ios11 so just 11.0,2220398,@648533 Let's see if updating to iOS 11.0.3 helps. https://t.co/80YRnjDFDk
1104685,Tue Oct 24 00:13:12 +0000 2017,@AppleSupport Cool. 11.0.3,1104687,@380677 Thanks. Which device are you currently trying to pair via Bluetooth with your car?
2123843,Wed Nov 08 15:00:43 +0000 2017,"Dear @115858 Can you fix the iOS ""I"" bug? I'd like to be able to type again without worrying about I's coming up as nonsensical almost-emoji.

https://t.co/xFvDGwWIAW",2123842,@625602 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
656661,Thu Oct 05 04:56:15 +0000 2017,Anyone know if @115858 @AppleSupport exchanges the long wires that you buy in the store?,656660,@223003 We'd love to help out. Could you tell us which cords you're referring to? Let us know in Direct Message. https://t.co/GDrqU22YpT
2505655,Sat Oct 28 04:23:12 +0000 2017,@115858 ur iphone 8 is trash fix it or im gonna break my iphone,2505654,@714493 We'd be happy to look into this with you.  What issues are you currently experiencing with your iPhone 8?  Let us know in DM. https://t.co/GDrqU22YpT
2819148,Sat Nov 11 15:22:07 +0000 2017,@AppleSupport I need a refund like today 😒,2819147,"@785807 Can you provide us some additional details on what's going on? We'll be happy to get you pointed in the right direction for assistance. Meet us in DM, and we'll take it from there. https://t.co/GDrqU22YpT"
2448308,Wed Nov 15 02:43:44 +0000 2017,"@AppleSupport On some sites, after registering, it prompts to Update Pass instead of Save Pass. Then saves nothing. On other sites, it never saves rt pass",2448310,"@701787 Got it. Please send us a DM, and we'll help form there. Thanks https://t.co/GDrqU22YpT"
717703,Tue Oct 10 23:53:20 +0000 2017,@115858 I'm on holiday in Mexico from the uk . I cannot download apps nor will they update . Is this normal ?,717702,@291852 Try changing your region. Follow the steps here if needed and let us know if it works for you: https://t.co/usOJWy6ChP
2414282,Tue Nov 14 17:12:33 +0000 2017,"@AppleSupport On #iPhoneX, the new Done button gets out of wiggle mode when rearranging icons, but how to do this inside of a folder? Only way seems to be to close folder, which loses your context. Is this a bug?",2414281,"@258470 There is no Done button within Folders. When in a folder, swipe up from the bottom and let us know if that gives you the expected results."
1769933,Tue Nov 07 23:12:19 +0000 2017,@AppleSupport It’s continuously dying at 20% or 25% and it doesn’t turn back on . the Apple sign will flash as if it’s turning back on for 15 min at a time and then it’ll finally come back on . My maps also doesn’t follow my actions and my phone dies ridiculously fast,1769935,"@532108 Let us know via DM the type of iPhone you have, then we can dig in to this with you further from there. https://t.co/GDrqU22YpT"
1706983,Mon Nov 06 21:44:45 +0000 2017,@AppleSupport no offense but fix this stupid I️ glitch bc I️ have important emails to write and I️ can’t do it on my phone now,1706982,@517312 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1918885,Thu Oct 26 11:09:15 +0000 2017,@115858 the 11.0.3 update is garbage. New one this morning was my alarm going off but making no sound.,1918884,@571443 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
1768124,Tue Nov 07 21:46:03 +0000 2017,@AppleSupport wondering if you will help a non celebrity fix this i problem. As you can see it is using lower case i.,1768123,@531620 We're here to help. Can you provide us with more details regarding your issue?
2179341,Thu Oct 19 03:58:51 +0000 2017,@AppleSupport fix the App Store it’s terrible I can’t download or Update any apps😕,2179339,"@638685 Hey, we can help you get those apps downloaded. Which device is this on and what happens when you try?"
2012852,Sun Nov 05 04:18:09 +0000 2017,@115858 why are my I’s not working on certain apps,2012851,@595176 Thanks for reaching out. Try the following steps and let us know by DM if it doesn't help:  https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT
716081,Tue Oct 10 23:26:38 +0000 2017,"@AppleSupport 49% battery, iOS 11.0.2",716080,@291352 We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
2195208,Thu Oct 19 04:46:59 +0000 2017,My phone freezes and glitches every 5 mins now. Thanks @115858 @AppleSupport,2195207,@642315 Let's see if we can change that. What's going on with your iPhone?
1922003,Fri Oct 27 03:03:44 +0000 2017,@AppleSupport @115858 Since 11 iOS download iPhone responding sucks. 1-2 sec delay on every action &amp;/or have to tap everything twice. 11.0.3,1922002,"@216656 Let's take a look at your iPhone's performance together. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT"
2008406,Wed Oct 18 19:58:44 +0000 2017,@AppleSupport You guys ever going to address half of the screen recording videos are sound only with frozen image &amp; some play for a second?,2008405,@348889 We can definitely look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT
1432502,Thu Nov 02 04:45:34 +0000 2017,This little situation going on with the “I️” changing and mess is pissing me off @115858 fix this stupid mess.,1432501,"@452634 Let's take a look at this together. You've already updated to iOS 11.1, correct? Let us know in DM. https://t.co/GDrqU22YpT"
382443,Mon Nov 06 21:17:33 +0000 2017,@AppleSupport As you can see with the tweet I️ just sent,382442,@206665 Got it. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2617068,Sun Nov 26 21:08:05 +0000 2017,@AppleSupport I deleted all my voice mail messges but this notification icon is still showing up. https://t.co/fS89E9J46I,2617066,"@123590 We can certainly understand why you would like that notification gone, rest assured we'll do our best to assist! Are there any missed calls that might be triggering this pop-up? Have you restarted your iPhone since you noticed it sticking around?"
2004707,Fri Nov 03 23:17:26 +0000 2017,@AppleSupport why is IOS 11.1 doing this now ? https://t.co/urPtqZsG4Z,2004705,"@592816 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT"
601405,Sun Dec 03 21:14:37 +0000 2017,The new update f’d up my phone! What is happening @115858 ?!?,601404,"@262674 We can help. DM us, and let us know what's going on. We'll look into this. https://t.co/GDrqU22YpT"
2414294,Tue Nov 14 17:19:17 +0000 2017,#applesupport #apple @115858 @AppleSupport,2414293,"@693973 Hey, there. What's going on with your MacBook? Please let us know in DM and we'll do our best to help you out. https://t.co/GDrqU22YpT"
